date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:53:39	795/795	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2027%20Jun%202025%2008:53:38%20GMT	https://olami.com.ng/car	C:/My%20Web%20Sites/car/olami.com.ng/car.0.delayed	(from )
09:53:40	116/116	---MCZ	200	added ('OK')	text/plain	etag:%226696-1750973376;gz%22	https://olami.com.ng/robots.txt		(from )
09:53:44	234283/-1	---M--	200	added ('OK')	text/html	date:Fri,%2027%20Jun%202025%2008:53:40%20GMT	https://olami.com.ng/car/	C:/My%20Web%20Sites/car/olami.com.ng/car/index.html	(from )
09:53:45	65447/65447	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Jun%202025%2017:33:37%20GMT	https://olami.com.ng/car/wp-content/plugins/jet-engine/assets/css/frontend.css?ver=3.7.1	C:/My%20Web%20Sites/car/olami.com.ng/car/wp-content/plugins/jet-engine/assets/css/frontendf43b.css	(from https://olami.com.ng/car/)
09:53:45	27802/27802	---MCZ	200	added ('OK')	application/rss+xml	etag:%222d4870b4dc8bdd0b3bd13241b948db6c%22	https://olami.com.ng/car/feed/	C:/My%20Web%20Sites/car/olami.com.ng/car/feed/index.html	(from https://olami.com.ng/car/)
09:53:46	716/716	---M-Z	200	added ('OK')	application/rss+xml	etag:%222d4870b4dc8bdd0b3bd13241b948db6c%22	https://olami.com.ng/car/comments/feed/	C:/My%20Web%20Sites/car/olami.com.ng/car/comments/feed/index.html	(from https://olami.com.ng/car/)
09:53:47	71756/71756	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Jun%202025%2012:40:20%20GMT	https://olami.com.ng/car/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/animate/animate.min.css?ver=4.9.2	C:/My%20Web%20Sites/car/olami.com.ng/car/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/animate/animate.min20fd.css	(from https://olami.com.ng/car/)
09:53:47	51242/51242	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Jun%202025%2013:46:11%20GMT	https://olami.com.ng/car/wp-content/uploads/jupiterx/compiler/jupiterx-elements-dynamic-styles/eb0ae7f.css?ver=4.9.2	C:/My%20Web%20Sites/car/olami.com.ng/car/wp-content/uploads/jupiterx/compiler/jupiterx-elements-dynamic-styles/eb0ae7f20fd.css	(from https://olami.com.ng/car/)
09:53:47	141654/141654	---M-Z	200	added ('OK')	text/css	date:Wed,%2025%20Jun%202025%2013:46:11%20GMT	https://olami.com.ng/car/wp-content/uploads/jupiterx/compiler/jupiterx/aa7b241.css?ver=4.9.2	C:/My%20Web%20Sites/car/olami.com.ng/car/wp-content/uploads/jupiterx/compiler/jupiterx/aa7b24120fd.css	(from https://olami.com.ng/car/)
09:53:47	53358/53358	---M-Z	200	added ('OK')	text/css	date:Tue,%2024%20Jun%202025%2012:36:01%20GMT	https://olami.com.ng/car/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.29.2	C:/My%20Web%20Sites/car/olami.com.ng/car/wp-content/plugins/elementor/assets/css/frontend.min2801.css	(from https://olami.com.ng/car/)
