date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:00:55	121/121	---M-Z	200	added ('OK')	text/plain	date:Tue,%2010%20Jun%202025%2019:00:55%20GMT	https://destinyabroadfoundation.org/robots.txt		(from )
20:00:56	156641/156641	---MCZ	200	added ('OK')	text/html	date:Tue,%2010%20Jun%202025%2019:00:56%20GMT	https://destinyabroadfoundation.org/	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/index.html	(from )
20:00:57	71750/71750	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Jul%202024%2011:00:17%20GMT	https://destinyabroadfoundation.org/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/animate/animate.min.css?ver=3.8.6	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/lib/animate/animate.min4ae0.css	(from https://destinyabroadfoundation.org/)
20:00:57	26040/26040	---MCZ	200	added ('OK')	application/rss+xml	etag:%22dbf8ba34c3f17c9025783bab63fb5768%22	https://destinyabroadfoundation.org/feed/	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/feed/index.html	(from https://destinyabroadfoundation.org/)
20:00:57	769/769	---M-Z	200	added ('OK')	application/rss+xml	etag:%22dbf8ba34c3f17c9025783bab63fb5768%22	https://destinyabroadfoundation.org/comments/feed/	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/comments/feed/index.html	(from https://destinyabroadfoundation.org/)
20:00:58	51872/51872	---M-Z	200	added ('OK')	text/css	date:Mon,%2013%20Jan%202025%2017:51:03%20GMT	https://destinyabroadfoundation.org/wp-content/uploads/jupiterx/compiler/jupiterx-elements-dynamic-styles/8c1a9b2.css?ver=3.8.6	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/uploads/jupiterx/compiler/jupiterx-elements-dynamic-styles/8c1a9b24ae0.css	(from https://destinyabroadfoundation.org/)
20:00:58	141356/141356	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jan%202025%2005:11:05%20GMT	https://destinyabroadfoundation.org/wp-content/uploads/jupiterx/compiler/jupiterx/5188451.css?ver=3.8.6	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/uploads/jupiterx/compiler/jupiterx/51884514ae0.css	(from https://destinyabroadfoundation.org/)
20:00:58	234946/234946	---M-Z	200	added ('OK')	text/css	date:Tue,%2009%20Jul%202024%2013:59:13%20GMT	https://destinyabroadfoundation.org/wp-content/plugins/jet-elements/assets/css/jet-elements.css?ver=2.6.19	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/plugins/jet-elements/assets/css/jet-elementsbef9.css	(from https://destinyabroadfoundation.org/)
20:00:58	17780/17780	---M-Z	200	added ('OK')	text/css	date:Tue,%2009%20Jul%202024%2013:59:13%20GMT	https://destinyabroadfoundation.org/wp-content/plugins/jet-elements/assets/css/jet-elements-skin.css?ver=2.6.19	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/plugins/jet-elements/assets/css/jet-elements-skinbef9.css	(from https://destinyabroadfoundation.org/)
20:00:59	146740/146740	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Jul%202024%2011:05:23%20GMT	https://destinyabroadfoundation.org/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.22.3	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/plugins/elementor/assets/css/frontend-lite.mindcff.css	(from https://destinyabroadfoundation.org/)
20:00:59	16471/16471	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Jul%202024%2011:05:31%20GMT	https://destinyabroadfoundation.org/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://destinyabroadfoundation.org/)
20:00:59	30999/30999	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Jul%202024%2011:05:29%20GMT	https://destinyabroadfoundation.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min.css?ver=4.7.0	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/plugins/elementor/assets/lib/font-awesome/css/font-awesome.min1849.css	(from https://destinyabroadfoundation.org/)
20:01:00	1109/1109	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202024%2021:43:55%20GMT	https://destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-940.css?ver=1721252635	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-9407368.css	(from https://destinyabroadfoundation.org/)
20:01:00	17222/17222	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Jul%202024%2011:05:29%20GMT	https://destinyabroadfoundation.org/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.min.css?ver=4.1.4	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/plugins/elementor/assets/lib/flatpickr/flatpickr.mineda1.css	(from https://destinyabroadfoundation.org/)
20:01:00	793475/793475	---M-Z	200	added ('OK')	text/css	date:Mon,%2008%20Jul%202024%2011:00:16%20GMT	https://destinyabroadfoundation.org/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/css/frontend.min.css?ver=6.8.1	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/plugins/jupiterx-core/includes/extensions/raven/assets/css/frontend.min0899.css	(from https://destinyabroadfoundation.org/)
20:01:00	79210/79210	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202024%2021:43:55%20GMT	https://destinyabroadfoundation.org/wp-content/uploads/elementor/css/global.css?ver=1721252635	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/uploads/elementor/css/global7368.css	(from https://destinyabroadfoundation.org/)
20:01:01	60006/60006	---M-Z	200	added ('OK')	text/css	date:Wed,%2015%20Jan%202025%2020:40:24%20GMT	https://destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-7.css?ver=1736973624	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-7649e.css	(from https://destinyabroadfoundation.org/)
20:01:01	9963/9963	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jan%202025%2005:05:14%20GMT	https://destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-17.css?ver=1736831114	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-17fa9c.css	(from https://destinyabroadfoundation.org/)
20:01:01	3056/3056	---M-Z	200	added ('OK')	text/css	date:Tue,%2014%20Jan%202025%2005:08:46%20GMT	https://destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-107.css?ver=1736831326	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-1070a84.css	(from https://destinyabroadfoundation.org/)
20:01:01	9972/9972	---M-Z	200	added ('OK')	text/css	date:Thu,%2025%20Jul%202024%2013:55:43%20GMT	https://destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-241.css?ver=1721915743	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/uploads/elementor/css/post-2414ed9.css	(from https://destinyabroadfoundation.org/)
20:01:02	87553/87553	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2028%20Aug%202023%2021:44:24%20GMT	https://destinyabroadfoundation.org/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-includes/js/jquery/jquery.minf43b.js	(from https://destinyabroadfoundation.org/)
20:01:02	13577/13577	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2009%20Jun%202023%2010:19:24%20GMT	https://destinyabroadfoundation.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://destinyabroadfoundation.org/)
20:01:02	12358/12358	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2008%20Jul%202024%2010:58:35%20GMT	https://destinyabroadfoundation.org/wp-content/themes/jupiterx/lib/admin/assets/lib/webfont/webfont.min.js?ver=1.6.26	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/themes/jupiterx/lib/admin/assets/lib/webfont/webfont.min8a33.js	(from https://destinyabroadfoundation.org/)
20:01:02	354/354	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2008%20Jul%202024%2010:58:35%20GMT	https://destinyabroadfoundation.org/wp-content/themes/jupiterx/lib/assets/dist/js/utils.min.js?ver=3.8.6	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-content/themes/jupiterx/lib/assets/dist/js/utils.min4ae0.js	(from https://destinyabroadfoundation.org/)
20:01:03	267442/267442	---MCZ	200	added ('OK')	application/json	date:Tue,%2010%20Jun%202025%2019:01:03%20GMT	https://destinyabroadfoundation.org/wp-json/	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-json/index.html	(from https://destinyabroadfoundation.org/)
20:01:03	84897/84897	---MCZ	200	added ('OK')	application/json	date:Tue,%2010%20Jun%202025%2019:01:03%20GMT	https://destinyabroadfoundation.org/wp-json/wp/v2/pages/7	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-json/wp/v2/pages/7.json	(from https://destinyabroadfoundation.org/)
20:01:03	787/787	---M--	403	error ('Forbidden')	text/html	date:Tue,%2010%20Jun%202025%2019:01:04%20GMT	https://destinyabroadfoundation.org/xmlrpc.php?rsd	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/xmlrpc0db0.php	(from https://destinyabroadfoundation.org/)
20:01:04	2155/2155	---M-Z	200	added ('OK')	application/json	date:Tue,%2010%20Jun%202025%2019:01:04%20GMT	https://destinyabroadfoundation.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdestinyabroadfoundation.org%2F	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-json/oembed/1.0/embed2b0a.json	(from https://destinyabroadfoundation.org/)
20:01:04	2314/2314	---M-Z	200	added ('OK')	text/xml	date:Tue,%2010%20Jun%202025%2019:01:04%20GMT	https://destinyabroadfoundation.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdestinyabroadfoundation.org%2F&format=xml	C:/My%20Web%20Sites/DAF%20Main/destinyabroadfoundation.org/wp-json/oembed/1.0/embed3de5	(from https://destinyabroadfoundation.org/)
